Date,Price,Open,High,Low,Vol.,Change %
2020-08-04,62893.0,61434.0,62893.0,60973.0,787.09K,3.93%
2020-08-05,63508.0,62893.0,63738.0,61741.0,993.80K,0.98%
2020-08-06,63584.0,63431.0,63815.0,62893.0,1.02M,0.12%
2020-08-07,63661.0,63738.0,63738.0,63277.0,661.81K,0.12%
2020-08-10,62893.0,63738.0,63892.0,62893.0,735.70K,-1.21%
2020-08-11,63047.0,63354.0,63431.0,62817.0,399.29K,0.24%
2020-08-12,63047.0,63047.0,63200.0,62893.0,396.11K,0.00%
2020-08-13,63738.0,63661.0,63738.0,62970.0,491.67K,1.10%
2020-08-14,62970.0,63738.0,63815.0,62893.0,1.05M,-1.20%
2020-08-17,63200.0,62970.0,63661.0,62740.0,496.98K,0.37%
2020-08-18,63200.0,63200.0,63431.0,62740.0,423.24K,0.00%
2020-08-19,63738.0,63200.0,63738.0,62970.0,748.74K,0.85%
2020-08-20,63738.0,63738.0,64890.0,63738.0,1.40M,0.00%
2020-08-21,63661.0,63738.0,63892.0,63431.0,1.64M,-0.12%
2020-08-24,64429.0,63738.0,64967.0,63738.0,1.95M,1.21%
2020-08-25,64429.0,64429.0,65197.0,64429.0,2.23M,0.00%
2020-08-26,64122.0,64429.0,64429.0,64045.0,2.02M,-0.48%
2020-08-27,64122.0,64122.0,64429.0,63892.0,1.28M,0.00%
2020-08-28,64045.0,64199.0,64429.0,63968.0,2.10M,-0.12%
2020-08-31,63738.0,64506.0,64890.0,63584.0,1.24M,-0.48%
2020-09-01,63738.0,63738.0,63968.0,63661.0,2.07M,0.00%
2020-09-03,66195.0,64276.0,66426.0,64276.0,3.19M,3.85%
2020-09-04,65197.0,65274.0,66119.0,65120.0,3.09M,-1.51%
2020-09-07,64199.0,65043.0,65351.0,64199.0,1.51M,-1.53%
2020-09-08,63354.0,64199.0,64429.0,63200.0,2.53M,-1.32%
2020-09-09,63124.0,62970.0,63892.0,62586.0,1.88M,-0.36%
2020-09-10,63047.0,63738.0,63968.0,63047.0,880.06K,-0.12%
2020-09-11,63200.0,63047.0,63431.0,62817.0,849.42K,0.24%
2020-09-14,63738.0,63584.0,63815.0,63508.0,758.81K,0.85%
2020-09-15,63354.0,63738.0,64122.0,63354.0,1.27M,-0.60%
2020-09-16,63661.0,63431.0,63815.0,62970.0,801.37K,0.48%
2020-09-17,63354.0,63354.0,63738.0,62970.0,1.33M,-0.48%
2020-09-18,63661.0,63277.0,63738.0,63277.0,1.52M,0.48%
2020-09-21,63738.0,63815.0,64199.0,63738.0,2.13M,0.12%
2020-09-22,64506.0,63738.0,64813.0,63584.0,2.23M,1.20%
2020-09-23,65581.0,64660.0,65658.0,64660.0,1.78M,1.67%
2020-09-24,66119.0,64583.0,66195.0,64583.0,2.08M,0.82%
2020-09-25,66042.0,66119.0,66195.0,65658.0,1.41M,-0.12%
2020-09-28,66042.0,65888.0,66195.0,65581.0,1.60M,0.00%
2020-09-29,64967.0,66042.0,66119.0,64352.0,2.05M,-1.63%
2020-09-30,64583.0,65274.0,65274.0,64352.0,745.76K,-0.59%
2020-10-01,65120.0,65351.0,65351.0,64660.0,468.33K,0.83%
2020-10-02,64506.0,65120.0,65274.0,61434.0,1.14M,-0.94%
2020-10-05,64122.0,64890.0,65274.0,64045.0,1.04M,-0.60%
2020-10-06,64429.0,64352.0,64813.0,63892.0,1.41M,0.48%
2020-10-07,65274.0,64199.0,65427.0,63815.0,1.26M,1.31%
2020-10-08,65120.0,65658.0,65658.0,64352.0,700.70K,-0.24%
2020-10-09,65120.0,64890.0,65274.0,64890.0,467.27K,0.00%
2020-10-12,65965.0,66042.0,66810.0,65120.0,2.01M,1.30%
2020-10-13,66426.0,66042.0,66733.0,65658.0,1.04M,0.70%
2020-10-14,67731.0,66656.0,68346.0,66579.0,1.54M,1.96%
2020-10-15,68038.0,67731.0,68038.0,66656.0,1.82M,0.45%
2020-10-16,67731.0,67962.0,68038.0,67194.0,853.45K,-0.45%
2020-10-19,67194.0,67578.0,67808.0,67194.0,1.34M,-0.79%
2020-10-20,67347.0,66810.0,67424.0,66733.0,1.37M,0.23%
2020-10-21,66195.0,67424.0,68038.0,65965.0,1.85M,-1.71%
2020-10-22,66503.0,66119.0,66503.0,65351.0,1.69M,0.47%
2020-10-23,67194.0,66733.0,67194.0,66579.0,839.39K,1.04%
2020-10-26,66042.0,67194.0,67424.0,66042.0,1.16M,-1.71%
2020-10-27,66042.0,66042.0,67040.0,65658.0,1.49M,0.00%
2020-10-28,64660.0,66042.0,66426.0,64122.0,1.11M,-2.09%
2020-10-29,64199.0,64813.0,65120.0,64122.0,975.78K,-0.71%
2020-10-30,63738.0,64199.0,64813.0,63584.0,1.39M,-0.72%
2020-11-02,65888.0,63738.0,65888.0,63738.0,467.40K,3.37%
2020-11-03,65274.0,65888.0,65965.0,65043.0,393.71K,-0.93%
2020-11-04,65274.0,65274.0,65658.0,64736.0,503.59K,0.00%
2020-11-05,65274.0,65658.0,65658.0,65120.0,648.16K,0.00%
2020-11-06,65274.0,65351.0,65351.0,64506.0,412.35K,0.00%
2020-11-09,65658.0,65274.0,65888.0,65120.0,1.28M,0.59%
2020-11-10,65351.0,66119.0,67040.0,65351.0,1.93M,-0.47%
2020-11-11,65197.0,65658.0,66503.0,65197.0,1.32M,-0.24%
2020-11-12,66349.0,65811.0,66426.0,65735.0,517.23K,1.77%
2020-11-13,66733.0,66503.0,66733.0,66195.0,533.16K,0.58%
2020-11-16,65888.0,66963.0,67424.0,65274.0,1.60M,-1.27%
2020-11-17,67270.0,65888.0,67270.0,65658.0,699.57K,2.10%
2020-11-18,67270.0,67270.0,67347.0,66810.0,1.16M,0.00%
2020-11-19,69267.0,67347.0,69267.0,67117.0,3.30M,2.97%
2020-11-20,71033.0,69881.0,71033.0,69190.0,1.57M,2.55%
2020-11-23,70342.0,70726.0,70957.0,69881.0,827.91K,-0.97%
2020-11-24,70957.0,70649.0,70957.0,69728.0,1.27M,0.87%
2020-11-25,71801.0,71033.0,72339.0,70880.0,1.39M,1.19%
2020-11-26,72185.0,71801.0,72185.0,71110.0,891.10K,0.53%
2020-11-27,72569.0,72185.0,72569.0,71571.0,1.54M,0.53%
2020-11-30,71417.0,71955.0,72185.0,70265.0,1.85M,-1.59%
2020-12-01,70649.0,69651.0,71571.0,69651.0,1.48M,-1.08%
2020-12-02,71801.0,70649.0,71801.0,70265.0,952.80K,1.63%
2020-12-03,71801.0,71801.0,72108.0,70957.0,940.11K,0.00%
2020-12-04,69958.0,71571.0,71801.0,69958.0,1.10M,-2.57%
2020-12-07,71494.0,70189.0,71648.0,70189.0,1.21M,2.20%
2020-12-08,71494.0,71417.0,72108.0,70265.0,896.80K,0.00%
2020-12-09,74105.0,71878.0,74105.0,71571.0,1.53M,3.65%
2020-12-10,74643.0,74105.0,75027.0,74028.0,1.66M,0.73%
2020-12-11,74643.0,74643.0,74719.0,73644.0,990.42K,0.00%
2020-12-14,76716.0,74643.0,76716.0,73644.0,1.19M,2.78%
2020-12-15,75103.0,76025.0,76639.0,74105.0,1.83M,-2.10%
2020-12-16,76716.0,75641.0,76716.0,75103.0,945.13K,2.15%
2020-12-17,73721.0,75718.0,75718.0,72953.0,2.94M,-3.90%
2020-12-18,75948.0,73721.0,75948.0,73721.0,1.34M,3.02%
2020-12-21,76567.0,76567.0,76645.0,75329.0,889.41K,0.82%
2020-12-22,75793.0,75871.0,75948.0,75484.0,955.52K,-1.01%
2020-12-23,75484.0,75484.0,76258.0,75019.0,850.31K,-0.41%
2020-12-24,75329.0,75793.0,75793.0,74322.0,1.04M,-0.21%
2020-12-25,75561.0,75096.0,75561.0,74864.0,401.89K,0.31%
2020-12-28,75871.0,75871.0,76025.0,75329.0,1.07M,0.41%
2020-12-29,76800.0,75871.0,77264.0,75716.0,888.75K,1.22%
2020-12-30,75793.0,76800.0,77109.0,75484.0,650.14K,-1.31%
2020-12-31,75793.0,75793.0,76645.0,75096.0,468.47K,0.00%
2021-01-04,76645.0,75871.0,77264.0,75329.0,1.09M,1.12%
2021-01-05,76877.0,76645.0,77884.0,76645.0,943.22K,0.30%
2021-01-06,81290.0,77032.0,82219.0,76877.0,2.65M,5.74%
2021-01-07,82838.0,80516.0,84000.0,80516.0,1.13M,1.90%
2021-01-08,81135.0,83613.0,83613.0,80903.0,1.23M,-2.06%
2021-01-11,80903.0,80980.0,81832.0,80593.0,1.08M,-0.29%
2021-01-12,81755.0,81755.0,81755.0,80671.0,810.13K,1.05%
2021-01-13,81135.0,81755.0,82142.0,80516.0,1.36M,-0.76%
2021-01-14,80438.0,81290.0,81445.0,79974.0,1.06M,-0.86%
2021-01-15,79896.0,81135.0,81213.0,79355.0,1.40M,-0.67%
2021-01-18,79974.0,80129.0,81290.0,79742.0,1.35M,0.10%
2021-01-19,76645.0,79819.0,79974.0,74400.0,1.44M,-4.16%
2021-01-20,76722.0,76645.0,81987.0,75871.0,2.67M,0.10%
2021-01-21,79742.0,76722.0,79742.0,75871.0,1.64M,3.94%
2021-01-22,79742.0,79742.0,80516.0,78967.0,1.62M,0.00%
2021-01-25,79355.0,78271.0,79742.0,78271.0,926.25K,-0.49%
2021-01-26,78116.0,79355.0,79355.0,76645.0,1.24M,-1.56%
2021-01-27,75406.0,76722.0,77419.0,72696.0,2.00M,-3.47%
2021-01-28,70142.0,71226.0,72232.0,70142.0,1.54M,-6.98%
2021-01-29,72000.0,66193.0,75019.0,66193.0,1.73M,2.65%
2021-02-01,70529.0,74322.0,74322.0,70451.0,1.67M,-2.04%
2021-02-02,74709.0,71226.0,74864.0,71226.0,1.36M,5.93%
2021-02-03,76567.0,75793.0,76645.0,74787.0,1.86M,2.49%
2021-02-04,76567.0,76567.0,76645.0,72696.0,1.23M,0.00%
2021-02-05,77419.0,76567.0,77419.0,75793.0,1.15M,1.11%
2021-02-08,72851.0,76645.0,77264.0,72077.0,3.70M,-5.90%
2021-02-09,75251.0,75096.0,75406.0,72077.0,3.80M,3.29%
2021-02-17,77419.0,75484.0,77419.0,75484.0,1.35M,2.88%
2021-02-18,78967.0,76645.0,78967.0,75871.0,2.16M,2.00%
2021-02-19,78425.0,76800.0,78735.0,76722.0,2.36M,-0.69%
2021-02-22,77884.0,77806.0,78967.0,77651.0,1.77M,-0.69%
2021-02-23,77419.0,77419.0,78193.0,76800.0,1.84M,-0.60%
2021-02-24,75948.0,77806.0,78193.0,74709.0,1.61M,-1.90%
2021-02-25,76025.0,76645.0,77032.0,75561.0,1.14M,0.10%
2021-02-26,76025.0,75329.0,76645.0,75096.0,1.37M,0.00%
2021-03-01,76800.0,76025.0,76877.0,76025.0,1.16M,1.02%
2021-03-02,76877.0,77419.0,78813.0,75871.0,1.52M,0.10%
2021-03-03,76180.0,76103.0,76955.0,76025.0,1.17M,-0.91%
2021-03-04,75329.0,76335.0,77032.0,72077.0,1.43M,-1.12%
2021-03-05,74632.0,75174.0,75251.0,73548.0,2.12M,-0.93%
2021-03-08,73703.0,75096.0,75096.0,73548.0,1.92M,-1.24%
2021-03-09,73548.0,73548.0,73548.0,72077.0,1.72M,-0.21%
2021-03-10,73935.0,73548.0,74167.0,72774.0,1.36M,0.53%
2021-03-11,74555.0,74167.0,74942.0,74167.0,1.29M,0.84%
2021-03-12,74167.0,74555.0,74709.0,73161.0,1.61M,-0.52%
2021-03-15,74555.0,74322.0,75096.0,73935.0,1.84M,0.52%
2021-03-16,74090.0,74322.0,74322.0,73626.0,836.80K,-0.62%
2021-03-17,74013.0,73935.0,74167.0,73548.0,1.58M,-0.10%
2021-03-18,75484.0,74477.0,75484.0,73935.0,2.05M,1.99%
2021-03-19,72929.0,75174.0,75174.0,72929.0,2.04M,-3.38%
2021-03-22,75096.0,74322.0,75484.0,73858.0,2.43M,2.97%
2021-03-23,74167.0,75019.0,75019.0,73858.0,1.20M,-1.24%
2021-03-24,73316.0,73548.0,74245.0,72851.0,1.82M,-1.15%
2021-03-25,73626.0,73316.0,74322.0,73161.0,1.48M,0.42%
2021-03-26,73471.0,73548.0,73935.0,72542.0,1.53M,-0.21%
2021-03-29,73780.0,73703.0,74167.0,72387.0,1.53M,0.42%
2021-03-30,73393.0,73780.0,73780.0,72851.0,2.23M,-0.52%
2021-03-31,73393.0,73161.0,73626.0,72851.0,1.21M,0.00%
2021-04-01,75019.0,73703.0,75638.0,73703.0,3.44M,2.22%
2021-04-02,75716.0,75484.0,76258.0,75019.0,2.91M,0.93%
2021-04-05,78967.0,77419.0,79587.0,76335.0,4.58M,4.29%
2021-04-06,78890.0,78967.0,79355.0,77806.0,2.86M,-0.10%
2021-04-07,78890.0,78193.0,78967.0,77729.0,1.51M,0.00%
2021-04-08,77419.0,78890.0,78890.0,77032.0,2.01M,-1.86%
2021-04-09,75484.0,77032.0,77032.0,75484.0,2.68M,-2.50%
2021-04-12,76567.0,76258.0,76800.0,75406.0,3.41M,1.43%
2021-04-13,75484.0,77419.0,77419.0,75484.0,2.13M,-1.41%
2021-04-14,76413.0,75329.0,76413.0,75019.0,1.71M,1.23%
2021-04-15,75484.0,77264.0,77264.0,74942.0,2.75M,-1.22%
2021-04-16,74555.0,75329.0,76258.0,74322.0,1.93M,-1.23%
2021-04-19,76258.0,75096.0,76258.0,74167.0,1.77M,2.28%
2021-04-20,79742.0,76722.0,81290.0,76258.0,8.01M,4.57%
2021-04-22,79742.0,79742.0,81755.0,79122.0,3.80M,0.00%
2021-04-23,80516.0,79742.0,80516.0,77806.0,2.92M,0.97%
2021-04-26,76335.0,80516.0,80516.0,75793.0,4.59M,-5.19%
2021-04-27,76645.0,76335.0,77109.0,75638.0,1.52M,0.41%
2021-04-28,76645.0,76645.0,76877.0,75638.0,1.82M,0.00%
2021-04-29,77419.0,76645.0,77419.0,75871.0,2.06M,1.01%
2021-05-04,76722.0,76645.0,77109.0,75871.0,1.91M,-0.90%
2021-05-05,78348.0,76722.0,78967.0,76722.0,2.33M,2.12%
2021-05-06,76877.0,78348.0,78735.0,76645.0,1.48M,-1.88%
2021-05-07,75096.0,76567.0,76645.0,74864.0,2.92M,-2.32%
2021-05-10,75948.0,74864.0,76025.0,74245.0,2.14M,1.13%
2021-05-11,75793.0,76025.0,76877.0,75484.0,1.49M,-0.20%
2021-05-12,75329.0,75793.0,75793.0,75096.0,1.55M,-0.61%
2021-05-13,74942.0,75251.0,75716.0,74942.0,2.17M,-0.51%
2021-05-14,75019.0,75406.0,76103.0,74787.0,1.79M,0.10%
2021-05-17,74322.0,75174.0,75329.0,74167.0,2.19M,-0.93%
2021-05-18,73238.0,73780.0,74322.0,73161.0,2.68M,-1.46%
2021-05-19,72851.0,73238.0,73238.0,72619.0,2.14M,-0.53%
2021-05-20,76645.0,72851.0,76645.0,72851.0,2.43M,5.21%
2021-05-21,74942.0,74555.0,75871.0,74322.0,1.86M,-2.22%
2021-05-24,75406.0,75484.0,76258.0,74709.0,2.32M,0.62%
2021-05-25,77264.0,75406.0,77419.0,75406.0,4.87M,2.46%
2021-05-26,77729.0,77342.0,78813.0,77187.0,3.01M,0.60%
2021-05-27,76413.0,77729.0,77729.0,75871.0,1.86M,-1.69%
2021-05-28,77109.0,76645.0,78271.0,75561.0,2.80M,0.91%
2021-05-31,76335.0,78193.0,78193.0,76103.0,3.34M,-1.00%
2021-06-01,80284.0,76955.0,80671.0,76413.0,5.78M,5.17%
2021-06-02,82064.0,80516.0,83225.0,80284.0,5.45M,2.22%
2021-06-03,82606.0,82142.0,83613.0,82064.0,3.58M,0.66%
2021-06-04,81213.0,82451.0,82451.0,80593.0,3.07M,-1.69%
2021-06-07,79742.0,80748.0,81213.0,78348.0,3.79M,-1.81%
2021-06-08,77419.0,79742.0,80516.0,77419.0,3.00M,-2.91%
2021-06-09,78967.0,77419.0,78967.0,76800.0,3.05M,2.00%
2021-06-10,78813.0,78967.0,79664.0,77419.0,2.89M,-0.20%
2021-06-11,79587.0,78271.0,80129.0,77806.0,2.61M,0.98%
2021-06-14,78967.0,79045.0,80051.0,78425.0,1.86M,-0.78%
2021-06-15,79587.0,79045.0,79742.0,78193.0,1.81M,0.79%
2021-06-16,80516.0,79355.0,82064.0,79355.0,3.70M,1.17%
2021-06-17,80671.0,80516.0,81290.0,78967.0,1.99M,0.19%
2021-06-18,84000.0,80903.0,84387.0,80748.0,4.13M,4.13%
2021-06-21,82529.0,83613.0,83767.0,82064.0,2.69M,-1.75%
2021-06-22,83303.0,82916.0,84000.0,82451.0,1.89M,0.94%
2021-06-23,84929.0,83613.0,85935.0,82838.0,2.87M,1.95%
2021-06-24,85703.0,85161.0,85780.0,83458.0,1.46M,0.91%
2021-06-25,87174.0,85703.0,87329.0,84309.0,2.15M,1.72%
2021-06-28,87174.0,87174.0,87484.0,86013.0,1.95M,0.00%
2021-06-29,88258.0,86709.0,88258.0,86322.0,2.36M,1.24%
2021-06-30,90116.0,88258.0,90735.0,88258.0,3.53M,2.11%
2021-07-01,90116.0,90348.0,90425.0,89032.0,2.34M,0.00%
2021-07-02,88954.0,90116.0,90271.0,88258.0,2.20M,-1.29%
2021-07-05,87948.0,88180.0,88180.0,85858.0,2.61M,-1.13%
2021-07-06,86709.0,87096.0,89032.0,86709.0,2.13M,-1.41%
2021-07-07,87793.0,86709.0,87793.0,82064.0,3.42M,1.25%
2021-07-08,85935.0,86090.0,87484.0,84387.0,1.77M,-2.12%
2021-07-09,85006.0,85161.0,86013.0,82684.0,3.75M,-1.08%
2021-07-12,82916.0,84774.0,84774.0,79819.0,3.17M,-2.46%
2021-07-13,80051.0,82761.0,82761.0,79045.0,2.38M,-3.46%
2021-07-14,78813.0,80051.0,80129.0,77419.0,2.87M,-1.55%
2021-07-15,79355.0,77574.0,80903.0,77574.0,2.96M,0.69%
2021-07-16,79355.0,79355.0,80051.0,78193.0,1.87M,0.00%
2021-07-19,75096.0,77419.0,77574.0,74245.0,3.24M,-5.37%
2021-07-20,77574.0,75716.0,78193.0,72387.0,3.04M,3.30%
2021-07-21,76645.0,77032.0,77806.0,76103.0,1.87M,-1.20%
2021-07-22,77651.0,76567.0,77961.0,75871.0,1.86M,1.31%
2021-07-23,75096.0,76877.0,77264.0,75096.0,2.17M,-3.29%
2021-07-26,74322.0,74709.0,75484.0,74090.0,1.61M,-1.03%
2021-07-27,73548.0,75484.0,75561.0,73548.0,3.39M,-1.04%
2021-07-28,75096.0,73626.0,75096.0,73626.0,1.90M,2.10%
2021-07-29,75793.0,75406.0,75793.0,75096.0,1.52M,0.93%
2021-07-30,75871.0,75329.0,76490.0,75251.0,1.73M,0.10%
2021-08-02,75096.0,75096.0,76413.0,74632.0,1.64M,-1.02%
2021-08-03,76490.0,75174.0,76490.0,75096.0,1.62M,1.86%
2021-08-04,76258.0,76800.0,76877.0,75948.0,1.48M,-0.30%
2021-08-05,76955.0,75871.0,77032.0,75793.0,1.44M,0.91%
2021-08-06,75948.0,77264.0,77264.0,75948.0,1.42M,-1.31%
2021-08-09,76103.0,75948.0,76567.0,75638.0,1.57M,0.20%
2021-08-10,76645.0,76645.0,76800.0,76258.0,1.99M,0.71%
2021-08-11,77806.0,76877.0,78735.0,76722.0,2.18M,1.51%
2021-08-12,77342.0,77806.0,78038.0,77032.0,1.26M,-0.60%
2021-08-13,77109.0,77342.0,77342.0,76103.0,1.70M,-0.30%
2021-08-16,77884.0,77109.0,77884.0,76645.0,2.54M,1.01%
2021-08-17,78193.0,79355.0,79742.0,78193.0,2.15M,0.40%
2021-08-18,78193.0,78193.0,79355.0,77187.0,2.36M,0.00%
2021-08-19,79587.0,77961.0,79742.0,77264.0,3.29M,1.78%
2021-08-20,77496.0,78348.0,78890.0,76955.0,2.29M,-2.63%
2021-08-23,75329.0,76645.0,77419.0,74787.0,2.73M,-2.80%
2021-08-24,75096.0,76800.0,76800.0,74709.0,1.36M,-0.31%
2021-08-25,75484.0,75096.0,76645.0,74942.0,1.36M,0.52%
2021-08-26,74942.0,75716.0,76645.0,74942.0,1.37M,-0.72%
2021-08-27,75716.0,74322.0,76258.0,74322.0,1.41M,1.03%
2021-08-30,76877.0,76180.0,76955.0,75716.0,1.56M,1.53%
2021-08-31,76955.0,77032.0,77342.0,76103.0,953.81K,0.10%
2021-09-01,76955.0,76955.0,77342.0,74322.0,1.16M,0.00%
2021-09-06,77419.0,76955.0,77496.0,76955.0,1.15M,0.60%
2021-09-07,77419.0,77342.0,78038.0,77264.0,1.33M,0.00%
2021-09-08,77187.0,77419.0,77496.0,74942.0,1.10M,-0.30%
2021-09-09,76877.0,77187.0,77496.0,76335.0,1.04M,-0.40%
2021-09-10,76800.0,77264.0,77264.0,76335.0,1.09M,-0.10%
2021-09-13,75948.0,76490.0,76645.0,75948.0,1.33M,-1.11%
2021-09-14,76103.0,75948.0,76258.0,75096.0,1.57M,0.20%
2021-09-15,75174.0,76103.0,76103.0,75174.0,1.02M,-1.22%
2021-09-16,75948.0,76567.0,76567.0,75484.0,727.83K,1.03%
2021-09-17,75251.0,75484.0,76180.0,75251.0,1.28M,-0.92%
2021-09-20,77109.0,75329.0,78193.0,75329.0,1.63M,2.47%
2021-09-21,75871.0,77032.0,77264.0,75871.0,1.10M,-1.61%
2021-09-22,77032.0,76180.0,77032.0,75871.0,462.93K,1.53%
2021-09-23,77032.0,77109.0,77729.0,76258.0,862.58K,0.00%
2021-09-24,77032.0,77032.0,77264.0,76877.0,580.20K,0.00%
2021-09-27,75871.0,77032.0,77187.0,75871.0,593.98K,-1.51%
2021-09-28,76800.0,75716.0,76877.0,75484.0,618.22K,1.22%
2021-09-29,76258.0,77032.0,77032.0,75484.0,720.94K,-0.71%
2021-09-30,75251.0,76258.0,76335.0,75174.0,1.53M,-1.32%
2021-10-01,74245.0,75329.0,76025.0,74167.0,2.06M,-1.34%
2021-10-04,73238.0,74322.0,74709.0,73084.0,1.17M,-1.36%
2021-10-05,74013.0,73626.0,74400.0,73626.0,1.24M,1.06%
2021-10-06,74013.0,74013.0,74013.0,73393.0,881.97K,0.00%
2021-10-07,74942.0,74013.0,74942.0,73548.0,1.02M,1.26%
2021-10-08,75096.0,74787.0,75096.0,74013.0,889.37K,0.21%
2021-10-11,75484.0,75096.0,76180.0,74942.0,1.40M,0.52%
2021-10-12,75096.0,76103.0,76103.0,75096.0,971.16K,-0.51%
2021-10-13,75096.0,75793.0,75871.0,75096.0,1.82M,0.00%
2021-10-14,74864.0,75096.0,75251.0,74245.0,2.28M,-0.31%
2021-10-15,74709.0,74942.0,75329.0,74709.0,933.39K,-0.21%
2021-10-18,74322.0,74555.0,75096.0,73548.0,1.59M,-0.52%
2021-10-19,74632.0,74400.0,74709.0,73703.0,1.07M,0.42%
2021-10-20,73548.0,74632.0,74864.0,72774.0,1.99M,-1.45%
2021-10-21,72774.0,73858.0,74322.0,72774.0,1.56M,-1.05%
2021-10-22,73006.0,73548.0,73548.0,72774.0,306.24K,0.32%
2021-10-25,72851.0,74245.0,74245.0,72851.0,1.02M,-0.21%
2021-10-26,72774.0,72851.0,73238.0,72464.0,806.43K,-0.11%
2021-10-27,74400.0,73238.0,74709.0,73006.0,1.82M,2.23%
2021-10-28,75793.0,74787.0,75793.0,74400.0,2.26M,1.87%
2021-10-29,75871.0,75329.0,76180.0,75019.0,1.61M,0.10%
2021-11-01,75096.0,75948.0,76025.0,75096.0,1.35M,-1.02%
2021-11-02,75793.0,75406.0,75871.0,75329.0,1.03M,0.93%
2021-11-03,76413.0,75638.0,76490.0,75329.0,2.34M,0.82%
2021-11-04,76180.0,76413.0,76490.0,75251.0,1.26M,-0.30%
2021-11-05,75484.0,75484.0,76645.0,75096.0,1.44M,-0.91%
2021-11-08,76025.0,75948.0,76180.0,75484.0,1.51M,0.72%
2021-11-09,75174.0,75871.0,76335.0,75096.0,1.76M,-1.12%
2021-11-10,75561.0,75174.0,76025.0,74942.0,1.09M,0.51%
2021-11-11,76103.0,75716.0,76877.0,75096.0,1.42M,0.72%
2021-11-12,76025.0,76103.0,76103.0,75484.0,784.49K,-0.10%
2021-11-15,75638.0,76103.0,76645.0,75251.0,978.31K,-0.51%
2021-11-16,75251.0,75638.0,76258.0,75096.0,901.24K,-0.51%
2021-11-17,75871.0,75251.0,75948.0,75251.0,1.01M,0.82%
2021-11-18,75096.0,76103.0,76103.0,75096.0,905.58K,-1.02%
2021-11-19,75174.0,75251.0,75793.0,75174.0,526.99K,0.10%
2021-11-22,76490.0,75329.0,76567.0,75174.0,1.30M,1.75%
2021-11-23,76722.0,76645.0,76722.0,76025.0,700.78K,0.30%
2021-11-24,81135.0,76800.0,81755.0,76800.0,2.40M,5.75%
2021-11-25,82916.0,81290.0,83613.0,80980.0,1.88M,2.20%
2021-11-26,81290.0,82606.0,83767.0,80516.0,1.12M,-1.96%
2021-11-29,78271.0,79974.0,81213.0,78193.0,1.09M,-3.71%
